SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim parbleu paresim_DASH_1 prism sentBLEU
nunatsiaq-20191031::14 NRC.715 Helsinki.992 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::14 SRPOL.383 Helsinki.992 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
nunatsiaq-20191031::14 Facebook_AI.1465 Helsinki.992 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0
nunatsiaq-20191031::14 Groningen.1392 Helsinki.992 0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0
nunatsiaq-20191031::14 NICT_Kyoto.1219 Helsinki.992 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191031::29 NRC.715 Facebook_AI.1465 0 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1
nunatsiaq-20191031::29 NRC.715 Helsinki.992 0 1 1 1 0 0 0 0 1 1 0 0 1 1 1 1 1 0 0 0 1 0 0
nunatsiaq-20191031::29 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
nunatsiaq-20191031::29 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 1 1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0
nunatsiaq-20191031::29 CUNI-Transfer.1009 Groningen.1392 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0
nunatsiaq-20191031::29 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0
nunatsiaq-20191031::29 CUNI-Transfer.1009 NICT_Kyoto.1219 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0
nunatsiaq-20191031::29 SRPOL.383 NRC.715 0 0 0 0 1 1 0 1 0 0 1 1 0 1 1 0 0 1 0 0 1 0 1
nunatsiaq-20191031::29 SRPOL.383 Facebook_AI.1465 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1
nunatsiaq-20191031::29 SRPOL.383 Groningen.1392 0 0 0 0 1 1 0 0 0 0 1 0 0 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191031::29 SRPOL.383 Helsinki.992 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20191031::29 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 0 1
nunatsiaq-20191031::29 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1
nunatsiaq-20191031::29 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1
nunatsiaq-20191031::36 NRC.715 Facebook_AI.1465 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::36 NRC.715 Helsinki.992 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191031::36 CUNI-Transfer.1009 Facebook_AI.1465 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20191031::36 CUNI-Transfer.1009 Helsinki.992 1 1 0 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1
nunatsiaq-20191031::36 Groningen.1392 Facebook_AI.1465 0 1 1 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 0 0 0
nunatsiaq-20191031::36 Groningen.1392 Helsinki.992 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::36 SRPOL.383 Facebook_AI.1465 1 1 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::36 SRPOL.383 Helsinki.992 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1
nunatsiaq-20191031::36 NICT_Kyoto.1219 Facebook_AI.1465 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0
nunatsiaq-20191031::36 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1
nunatsiaq-20191031::6 NRC.715 Helsinki.992 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191031::6 NRC.715 SRPOL.383 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 Facebook_AI.1465 SRPOL.383 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 Facebook_AI.1465 Helsinki.992 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191031::6 CUNI-Transfer.1009 SRPOL.383 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0
nunatsiaq-20191031::6 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 1 0 1 0
nunatsiaq-20191031::6 Groningen.1392 SRPOL.383 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 Groningen.1392 Helsinki.992 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 SRPOL.383 Helsinki.992 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191031::6 NICT_Kyoto.1219 SRPOL.383 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191031::6 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191010-2::1 CUNI-Transfer.1009 NRC.715 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 0 0
nunatsiaq-20191010-2::1 Helsinki.992 NRC.715 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 0
nunatsiaq-20191010-2::1 SRPOL.383 NRC.715 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191018::25 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191018::25 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 0 1
nunatsiaq-20191018::25 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0
nunatsiaq-20191018::25 MultiLingual_Engine_Ubiqus.525 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1
nunatsiaq-20191018::25 SRPOL.383 NRC.715 0 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0
nunatsiaq-20191018::25 SRPOL.383 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191127::19 NRC.715 Facebook_AI.1465 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::19 NRC.715 Helsinki.992 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0
nunatsiaq-20191127::19 NRC.715 SRPOL.383 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1
nunatsiaq-20191127::19 CUNI-Transfer.1009 Facebook_AI.1465 0 1 0 1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0
nunatsiaq-20191127::19 CUNI-Transfer.1009 SRPOL.383 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0
nunatsiaq-20191127::19 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191127::19 Facebook_AI.1465 SRPOL.383 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1
nunatsiaq-20191127::19 Helsinki.992 SRPOL.383 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 0 1
nunatsiaq-20191127::34 NRC.715 SRPOL.383 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191127::34 Facebook_AI.1465 SRPOL.383 0 0 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 1 1
nunatsiaq-20191127::34 CUNI-Transfer.1009 SRPOL.383 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1
nunatsiaq-20191127::34 Helsinki.992 SRPOL.383 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1
nunatsiaq-20191127::35 NRC.715 Helsinki.992 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20191127::35 SRPOL.383 Helsinki.992 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1
nunatsiaq-20191127::35 Facebook_AI.1465 Helsinki.992 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191127::35 CUNI-Transfer.1009 Helsinki.992 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0
nunatsiaq-20191114-2::26 NRC.715 Groningen.1392 1 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 1
nunatsiaq-20191114-2::26 CUNI-Transfer.1009 Groningen.1392 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0
nunatsiaq-20191114-2::26 SRPOL.383 Groningen.1392 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::34 NRC.715 Groningen.1392 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191114-2::14 CUNI-Transfer.1009 SRPOL.383 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191022::37 CUNI-Transfer.1009 NRC.715 0 0 1 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0
nunatsiaq-20191022::37 CUNI-Transfer.1009 Groningen.1392 0 0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0
nunatsiaq-20191022::37 Groningen.1392 NRC.715 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1
nunatsiaq-20191022::37 NICT_Kyoto.1219 NRC.715 0 0 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1
nunatsiaq-20191022::37 NICT_Kyoto.1219 Groningen.1392 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191022::37 SRPOL.383 NRC.715 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191022::37 SRPOL.383 Groningen.1392 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0
nunatsiaq-20191011::12 SRPOL.383 Groningen.1392 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0
nunatsiaq-20191011::12 Helsinki.992 Groningen.1392 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191011::21 NRC.715 MultiLingual_Engine_Ubiqus.525 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
nunatsiaq-20191011::21 NRC.715 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0
nunatsiaq-20191011::21 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1
nunatsiaq-20191011::21 SRPOL.383 NICT_Kyoto.1219 0 1 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 1
nunatsiaq-20191011::21 Helsinki.992 NICT_Kyoto.1219 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0
nunatsiaq-20191011::26 Helsinki.992 SRPOL.383 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1
nunatsiaq-20191025-3::3 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Facebook_AI.1465 NRC.715 0 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0 1 0 1 1 1
nunatsiaq-20191107::56 Groningen.1392 NRC.715 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191107::56 Helsinki.992 NRC.715 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Helsinki.992 Facebook_AI.1465 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Helsinki.992 Groningen.1392 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 NICT_Kyoto.1219 NRC.715 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 SRPOL.383 NRC.715 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
nunatsiaq-20191107::56 SRPOL.383 Facebook_AI.1465 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
nunatsiaq-20191107::60 NICT_Kyoto.1219 NRC.715 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
nunatsiaq-20191107::60 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::60 SRPOL.383 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191107::60 SRPOL.383 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::60 SRPOL.383 Groningen.1392 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191127::7 Facebook_AI.1465 NRC.715 0 0 1 1 1 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0
nunatsiaq-20191127::7 Facebook_AI.1465 CUNI-Transfer.1009 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1
nunatsiaq-20191127::7 Facebook_AI.1465 SRPOL.383 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0
nunatsiaq-20191127::7 Facebook_AI.1465 Helsinki.992 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20191127::8 Facebook_AI.1465 NRC.715 1 0 0 0 0 1 0 1 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0
nunatsiaq-20191127::8 Facebook_AI.1465 SRPOL.383 1 1 1 1 0 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 0
nunatsiaq-20191127::27 Facebook_AI.1465 NRC.715 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191127::27 Facebook_AI.1465 SRPOL.383 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0
nunatsiaq-20191127::27 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191127::27 Helsinki.992 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191127::27 Helsinki.992 SRPOL.383 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191127::18 NRC.715 Helsinki.992 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::18 NRC.715 SRPOL.383 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::18 Facebook_AI.1465 SRPOL.383 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 0
nunatsiaq-20191127::18 Facebook_AI.1465 Helsinki.992 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191127::18 CUNI-Transfer.1009 SRPOL.383 0 0 1 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0
nunatsiaq-20191127::18 CUNI-Transfer.1009 Helsinki.992 0 1 1 1 1 0 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 0 1
nunatsiaq-20190920::16 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190920::16 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 0 0
nunatsiaq-20190920::16 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191010::35 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 1 1 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 1 0
nunatsiaq-20191010::35 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0
nunatsiaq-20191010::35 Facebook_AI.1465 CUNI-Transfer.1009 0 0 1 1 0 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 0 1 0
nunatsiaq-20191010::35 Groningen.1392 CUNI-Transfer.1009 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0 1
nunatsiaq-20190924::10 Groningen.1392 NRC.715 1 0 1 1 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20190923::13 NRC.715 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 1 0
nunatsiaq-20190923::13 SRPOL.383 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20190923::13 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20190923::13 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 1 0
nunatsiaq-20190923::13 Groningen.1392 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20190923::13 NICT_Kyoto.1219 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191009::25 Facebook_AI.1465 Helsinki.992 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1
nunatsiaq-20191009::25 MultiLingual_Engine_Ubiqus.525 Helsinki.992 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191009::27 NRC.715 CUNI-Transfer.1009 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191009::27 NRC.715 Helsinki.992 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191009::27 Facebook_AI.1465 CUNI-Transfer.1009 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 1
nunatsiaq-20191009::27 Facebook_AI.1465 SRPOL.383 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191009::27 Facebook_AI.1465 Helsinki.992 1 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191009::27 Groningen.1392 CUNI-Transfer.1009 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1
nunatsiaq-20191009::27 Groningen.1392 SRPOL.383 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 1
nunatsiaq-20191009::27 Groningen.1392 Helsinki.992 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 1
nunatsiaq-20191009::27 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 1 1 1 1 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 0 1
nunatsiaq-20191009::27 MultiLingual_Engine_Ubiqus.525 Helsinki.992 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20191031::20 NRC.715 Facebook_AI.1465 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1
nunatsiaq-20191031::20 NRC.715 Helsinki.992 0 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0
nunatsiaq-20191031::20 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
nunatsiaq-20191031::20 CUNI-Transfer.1009 Facebook_AI.1465 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
nunatsiaq-20191031::20 CUNI-Transfer.1009 Groningen.1392 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 1 1 0 1
nunatsiaq-20191031::20 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0
nunatsiaq-20191031::20 SRPOL.383 Facebook_AI.1465 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 1
nunatsiaq-20191031::20 SRPOL.383 Groningen.1392 1 1 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 0 1
nunatsiaq-20191031::20 SRPOL.383 Helsinki.992 0 1 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 0
nunatsiaq-20191031::20 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191031::20 NICT_Kyoto.1219 Groningen.1392 0 1 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20191031::20 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20191031::23 NRC.715 Facebook_AI.1465 1 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 1 1 0 0
nunatsiaq-20191031::23 NRC.715 Helsinki.992 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 1 0 1 1 1 0
nunatsiaq-20191031::23 CUNI-Transfer.1009 NRC.715 1 1 1 1 1 0 0 1 0 1 1 1 0 0 1 1 0 1 1 0 1 0 1
nunatsiaq-20191031::23 CUNI-Transfer.1009 Facebook_AI.1465 1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1 0 1 1 1 1 0 1
nunatsiaq-20191031::23 CUNI-Transfer.1009 Groningen.1392 1 1 1 1 1 0 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 1 1
nunatsiaq-20191031::23 CUNI-Transfer.1009 SRPOL.383 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 1 1 1
nunatsiaq-20191031::23 CUNI-Transfer.1009 Helsinki.992 0 0 1 1 0 1 0 1 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1
nunatsiaq-20191031::23 NICT_Kyoto.1219 NRC.715 0 1 1 1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1 1
nunatsiaq-20191031::23 NICT_Kyoto.1219 SRPOL.383 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 1 1 0 1 0 1 0
nunatsiaq-20191031::23 NICT_Kyoto.1219 Facebook_AI.1465 1 1 1 1 1 0 0 1 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1
nunatsiaq-20191031::23 NICT_Kyoto.1219 Groningen.1392 1 1 0 1 1 0 0 1 0 1 1 1 0 0 0 1 1 1 1 0 1 1 0
nunatsiaq-20191031::23 NICT_Kyoto.1219 Helsinki.992 0 1 1 1 0 0 1 1 1 0 1 1 0 0 0 1 1 1 0 1 1 1 1
nunatsiaq-20191031::23 Groningen.1392 Facebook_AI.1465 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 0 1
nunatsiaq-20191031::23 Groningen.1392 Helsinki.992 0 0 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 0 1 1
nunatsiaq-20191031::23 SRPOL.383 Facebook_AI.1465 1 1 1 1 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1
nunatsiaq-20191031::23 SRPOL.383 Helsinki.992 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 1 1
nunatsiaq-20191031::26 NRC.715 Facebook_AI.1465 0 0 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1
nunatsiaq-20191031::26 NRC.715 SRPOL.383 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
