SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu paresim_DASH_1 prism sentBLEU
seattle_times.7024::2 Online-A.1578 DCU.1020 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 1 1 0 0 0
seattle_times.7024::4 zlabs-nlp.1181 DCU.1020 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0
seattle_times.7024::4 GTCOM.1389 DCU.1020 1 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0
seattle_times.7024::4 OPPO.1510 DCU.1020 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1
seattle_times.7024::4 OPPO.1510 Online-A.1578 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
seattle_times.7024::6 zlabs-nlp.1181 DCU.1020 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
seattle_times.7024::6 GTCOM.1389 DCU.1020 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
seattle_times.7024::6 OPPO.1510 DCU.1020 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1
seattle_times.7024::7 zlabs-nlp.1181 DCU.1020 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
seattle_times.7024::7 GTCOM.1389 DCU.1020 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
seattle_times.7024::7 OPPO.1510 DCU.1020 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
seattle_times.7024::7 Online-A.1578 DCU.1020 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1
seattle_times.7024::10 zlabs-nlp.1181 DCU.1020 1 0 0 0 0 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 1 1
seattle_times.7024::10 GTCOM.1389 DCU.1020 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0
seattle_times.7024::10 OPPO.1510 DCU.1020 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1
seattle_times.7024::10 Online-A.1578 DCU.1020 1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 0
seattle_times.7024::12 GTCOM.1389 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::12 GTCOM.1389 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::12 OPPO.1510 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::12 OPPO.1510 DCU.1020 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7024::12 Online-A.1578 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::12 Online-A.1578 DCU.1020 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::12 DCU.1020 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0
cnn.385761::4 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::4 Facebook_AI.1393 Online-Z.1637 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 Facebook_AI.1393 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 Facebook_AI.1393 Online-B.1596 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 zlabs-nlp.1181 Online-Z.1637 0 0 0 0 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 0 0 1 1 1
cnn.385761::4 zlabs-nlp.1181 Online-B.1596 0 0 1 0 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 1
cnn.385761::4 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 OPPO.1510 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 OPPO.1510 Online-B.1596 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 Microsoft_STC_India.282 Online-Z.1637 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1
cnn.385761::4 Microsoft_STC_India.282 UEDIN.488 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::4 Microsoft_STC_India.282 Online-B.1596 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
cnn.385761::4 Online-A.1578 Online-Z.1637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::4 Online-A.1578 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::4 UEDIN.488 Online-Z.1637 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
cnn.385761::4 UEDIN.488 Online-B.1596 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::11 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0
cnn.385761::11 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1
cnn.385761::11 Facebook_AI.1393 UEDIN.488 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0
cnn.385761::11 Facebook_AI.1393 Online-B.1596 1 1 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 1 1 1 0 0 0 0
cnn.385761::11 zlabs-nlp.1181 Online-Z.1637 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1
cnn.385761::11 OPPO.1510 zlabs-nlp.1181 1 1 1 1 0 1 0 0 0 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1
cnn.385761::11 OPPO.1510 Online-Z.1637 0 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 1 1 1 0 1 0 1
cnn.385761::11 OPPO.1510 Online-B.1596 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0
cnn.385761::11 Microsoft_STC_India.282 Online-Z.1637 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0
cnn.385761::11 Microsoft_STC_India.282 Online-B.1596 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0
cnn.385761::11 Online-A.1578 Online-Z.1637 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 0 1 1
cnn.385761::11 Online-B.1596 Online-Z.1637 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1
cnn.385761::11 UEDIN.488 Online-Z.1637 0 1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 1 1 0 1 0 1
cnn.385761::13 zlabs-nlp.1181 Online-Z.1637 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1
cnn.385761::13 zlabs-nlp.1181 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0
cnn.385761::13 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::13 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 0 0 0 1
cnn.385761::13 Facebook_AI.1393 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::13 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 1
cnn.385761::13 OPPO.1510 Online-Z.1637 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1
cnn.385761::13 OPPO.1510 UEDIN.488 1 1 1 1 0 0 0 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 0 0
cnn.385761::13 OPPO.1510 Online-B.1596 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 0
cnn.385761::13 Online-A.1578 Online-Z.1637 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1
cnn.385761::13 Online-A.1578 Online-B.1596 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1
cnn.385761::13 Online-Z.1637 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
cnn.385761::13 UEDIN.488 Online-B.1596 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1
cnn.385761::13 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 1
cnn.385761::14 Facebook_AI.1393 zlabs-nlp.1181 0 0 0 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1
cnn.385761::14 Facebook_AI.1393 Online-Z.1637 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 1 1 1 1
cnn.385761::14 Facebook_AI.1393 UEDIN.488 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1
cnn.385761::14 Facebook_AI.1393 Online-A.1578 0 0 0 0 0 1 1 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 1 1
cnn.385761::14 Facebook_AI.1393 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0
cnn.385761::14 OPPO.1510 Online-Z.1637 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
cnn.385761::14 OPPO.1510 UEDIN.488 0 0 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1
cnn.385761::14 OPPO.1510 Online-B.1596 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 0 1 0 1 1 1 0 0 0
cnn.385761::14 Microsoft_STC_India.282 Online-Z.1637 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0
cnn.385761::14 Microsoft_STC_India.282 Online-B.1596 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0
cnn.385761::14 Online-A.1578 Online-Z.1637 0 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0
cnn.385761::14 Online-A.1578 Online-B.1596 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0
cnn.385761::15 Facebook_AI.1393 zlabs-nlp.1181 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1
cnn.385761::15 Facebook_AI.1393 UEDIN.488 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::15 Facebook_AI.1393 Microsoft_STC_India.282 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::15 Facebook_AI.1393 Online-B.1596 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1
cnn.385761::15 OPPO.1510 zlabs-nlp.1181 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 1
cnn.385761::15 OPPO.1510 Microsoft_STC_India.282 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::15 OPPO.1510 UEDIN.488 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::15 OPPO.1510 Online-B.1596 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1
cnn.385761::15 Online-Z.1637 Online-B.1596 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0
cnn.385761::15 Online-A.1578 Online-B.1596 1 1 1 1 0 0 0 1 0 0 1 1 0 0 1 0 1 0 1 1 0 0 0 1
cnn.385761::16 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 Online-Z.1637 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 Online-Z.1637 UEDIN.488 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 OPPO.1510 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 OPPO.1510 UEDIN.488 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 Microsoft_STC_India.282 zlabs-nlp.1181 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1
cnn.385761::16 Microsoft_STC_India.282 UEDIN.488 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 1
cnn.385761::16 Online-A.1578 zlabs-nlp.1181 0 0 0 0 0 0 1 0 1 0 0 1 1 1 1 0 0 1 1 0 0 0 1 1
cnn.385761::16 Online-A.1578 UEDIN.488 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 1
cnn.385761::16 Online-B.1596 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::16 Online-B.1596 UEDIN.488 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::18 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 Facebook_AI.1393 Online-Z.1637 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 Facebook_AI.1393 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 Facebook_AI.1393 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0
cnn.385761::18 OPPO.1510 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 OPPO.1510 UEDIN.488 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::18 OPPO.1510 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::18 OPPO.1510 Online-B.1596 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::20 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::20 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnn.385761::20 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::20 Facebook_AI.1393 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::20 Facebook_AI.1393 Online-A.1578 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::20 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnn.385761::20 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0
cnn.385761::20 OPPO.1510 Online-B.1596 0 1 0 1 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0 0 0
cnn.385761::21 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::21 Facebook_AI.1393 UEDIN.488 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1
cnn.385761::21 Facebook_AI.1393 Online-B.1596 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0
cnn.385761::21 OPPO.1510 zlabs-nlp.1181 0 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::21 OPPO.1510 Online-B.1596 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0 1 0
cnn.385761::21 zlabs-nlp.1181 Online-B.1596 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0
cnn.385761::21 Online-Z.1637 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::21 UEDIN.488 Online-B.1596 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0
cnn.385761::21 Microsoft_STC_India.282 Online-B.1596 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
cnn.385761::21 Online-A.1578 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::22 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::22 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::22 Facebook_AI.1393 UEDIN.488 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::22 Facebook_AI.1393 Online-A.1578 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::22 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::22 OPPO.1510 UEDIN.488 0 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1
cnn.385761::22 OPPO.1510 Online-B.1596 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1
cnn.385761::25 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 0 1
cnn.385761::25 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1
cnn.385761::25 Facebook_AI.1393 UEDIN.488 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1
cnn.385761::25 Facebook_AI.1393 Online-A.1578 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::25 Facebook_AI.1393 Online-B.1596 1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0
cnn.385761::25 zlabs-nlp.1181 Online-B.1596 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0
cnn.385761::25 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::25 OPPO.1510 Online-B.1596 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0
cnn.385761::25 UEDIN.488 Online-B.1596 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0
cnn.385761::25 Microsoft_STC_India.282 Online-B.1596 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
cnn.385761::25 Online-A.1578 Online-B.1596 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0
cnn.385761::6 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1
cnn.385761::6 Facebook_AI.1393 Online-Z.1637 0 1 1 1 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 0 1
cnn.385761::6 Facebook_AI.1393 UEDIN.488 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 1 1
cnn.385761::6 Facebook_AI.1393 Online-B.1596 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 0 1 1
cnn.385761::6 zlabs-nlp.1181 Online-Z.1637 0 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 1
cnn.385761::6 zlabs-nlp.1181 Online-B.1596 0 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 1 0 0 1 1 0 0 0
cnn.385761::6 OPPO.1510 Online-Z.1637 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnn.385761::6 OPPO.1510 UEDIN.488 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
cnn.385761::6 OPPO.1510 Online-B.1596 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
cnn.385761::6 Microsoft_STC_India.282 Online-Z.1637 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
cnn.385761::6 Microsoft_STC_India.282 Online-B.1596 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
cnn.385761::6 Online-A.1578 Online-Z.1637 1 0 0 0 1 1 1 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 1 1
cnn.385761::6 Online-A.1578 Online-B.1596 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 0 1 0
cnn.385761::6 UEDIN.488 Online-Z.1637 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::6 UEDIN.488 Online-B.1596 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0 1 0 1
news.com.au.759144::5 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759144::5 Facebook_AI.1393 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 GTCOM.1389 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759144::5 GTCOM.1389 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 OPPO.1510 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 OPPO.1510 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 Huoshan_Translate.839 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 Huoshan_Translate.839 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 Microsoft_STC_India.282 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759144::5 Microsoft_STC_India.282 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 Online-A.1578 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759144::5 Online-A.1578 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::5 DCU.1020 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1
news.com.au.759144::5 Online-B.1596 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759144::5 Online-B.1596 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
news.com.au.759144::1 zlabs-nlp.1181 DCU.1020 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0
news.com.au.759144::1 Facebook_AI.1393 DCU.1020 0 0 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1
news.com.au.759144::1 GTCOM.1389 DCU.1020 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0
