SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 Yisi_DASH_combi bleurt_DASH_combi chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
rte.en.ie.5343::7 Online-B.1590 PROMT_NMT.73 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 1 1
rte.en.ie.5343::7 Online-B.1590 Online-G.1556 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 1 0 1 0 1 1
rte.en.ie.5343::7 WMTBiomedBaseline.388 PROMT_NMT.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
rte.en.ie.5343::7 WMTBiomedBaseline.388 Online-G.1556 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0
cnn.385672::5 PROMT_NMT.73 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 PROMT_NMT.73 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 eTranslation.737 AFRL.1069 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 eTranslation.737 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Tencent_Translation.1520 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Tencent_Translation.1520 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Tohoku-AIP-NTT.890 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Tohoku-AIP-NTT.890 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Huoshan_Translate.832 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Huoshan_Translate.832 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 zlabs-nlp.179 AFRL.1069 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1
cnn.385672::5 zlabs-nlp.179 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1
cnn.385672::5 UEDIN.1136 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385672::5 UEDIN.1136 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Online-Z.1631 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385672::5 Online-Z.1631 Online-G.1556 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12069::10 Online-A.1574 AFRL.1069 0 1 0 1 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 1 0 0 1 1 0 0 0
metro.co.uk.12069::10 Online-A.1574 Tencent_Translation.1520 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0
metro.co.uk.12069::10 Online-A.1574 zlabs-nlp.179 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12069::10 PROMT_NMT.73 Tencent_Translation.1520 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0
metro.co.uk.12069::10 PROMT_NMT.73 zlabs-nlp.179 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
metro.co.uk.12069::10 Tohoku-AIP-NTT.890 Tencent_Translation.1520 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0
metro.co.uk.12069::10 Tohoku-AIP-NTT.890 AFRL.1069 0 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1 0 0 1 1 0 1 0
metro.co.uk.12069::10 Tohoku-AIP-NTT.890 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12069::10 AFRL.1069 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
metro.co.uk.12069::10 WMTBiomedBaseline.388 zlabs-nlp.179 0 0 0 0 0 1 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 1 1 1
metro.co.uk.12069::10 WMTBiomedBaseline.388 Tencent_Translation.1520 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnbc.com.33999::4 PROMT_NMT.73 zlabs-nlp.179 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::4 eTranslation.737 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::4 Tencent_Translation.1520 zlabs-nlp.179 0 0 0 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 1
cnbc.com.33999::4 Tohoku-AIP-NTT.890 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33999::4 UEDIN.1136 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sky.com.20667::3 PROMT_NMT.73 Huoshan_Translate.832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::3 PROMT_NMT.73 eTranslation.737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::3 PROMT_NMT.73 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 PROMT_NMT.73 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 Online-A.1574 eTranslation.737 1 1 0 1 1 0 0 0 0 1 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0 0
sky.com.20667::3 Online-A.1574 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 Online-A.1574 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sky.com.20667::3 AFRL.1069 eTranslation.737 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0
sky.com.20667::3 AFRL.1069 Online-B.1590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::3 AFRL.1069 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 AFRL.1069 Huoshan_Translate.832 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0
sky.com.20667::3 AFRL.1069 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 eTranslation.737 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 Online-B.1590 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 Online-B.1590 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 Huoshan_Translate.832 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::3 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::4 PROMT_NMT.73 AFRL.1069 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0
sky.com.20667::4 PROMT_NMT.73 Online-B.1590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::4 PROMT_NMT.73 eTranslation.737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::4 PROMT_NMT.73 zlabs-nlp.179 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 1 0 1 1 1 0 0 0 0
sky.com.20667::4 PROMT_NMT.73 WMTBiomedBaseline.388 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0
sky.com.20667::4 Online-A.1574 eTranslation.737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
sky.com.20667::4 Online-A.1574 AFRL.1069 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0
sky.com.20667::4 Online-A.1574 Online-B.1590 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::4 Online-A.1574 zlabs-nlp.179 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 0 0 0
sky.com.20667::4 Online-A.1574 WMTBiomedBaseline.388 1 1 1 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0
sky.com.20667::4 eTranslation.737 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sky.com.20667::4 Huoshan_Translate.832 eTranslation.737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0
sky.com.20667::4 Huoshan_Translate.832 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::4 Huoshan_Translate.832 AFRL.1069 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1
sky.com.20667::4 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1
sky.com.20667::4 Online-B.1590 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
sky.com.20667::4 Online-B.1590 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::4 zlabs-nlp.179 AFRL.1069 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
sky.com.20667::4 WMTBiomedBaseline.388 AFRL.1069 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1
rte.en.ie.5333::1 PROMT_NMT.73 AFRL.1069 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1
rte.en.ie.5333::1 PROMT_NMT.73 zlabs-nlp.179 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 0
rte.en.ie.5333::1 PROMT_NMT.73 WMTBiomedBaseline.388 0 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1
rte.en.ie.5333::1 Online-A.1574 AFRL.1069 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 1
rte.en.ie.5333::1 Online-A.1574 zlabs-nlp.179 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0
rte.en.ie.5333::1 Online-A.1574 WMTBiomedBaseline.388 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 0 1
rte.en.ie.5333::1 Tencent_Translation.1520 AFRL.1069 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 1 0 1 1
rte.en.ie.5333::1 Tencent_Translation.1520 zlabs-nlp.179 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
rte.en.ie.5333::1 Tencent_Translation.1520 WMTBiomedBaseline.388 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1
rte.en.ie.5333::1 OPPO.1535 AFRL.1069 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 1
rte.en.ie.5333::1 OPPO.1535 zlabs-nlp.179 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0
rte.en.ie.5333::1 OPPO.1535 WMTBiomedBaseline.388 0 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1
rte.en.ie.5333::1 Online-G.1556 AFRL.1069 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 1 1
rte.en.ie.5333::1 Online-G.1556 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0
rte.en.ie.5333::1 Online-G.1556 WMTBiomedBaseline.388 1 1 1 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 1
rte.en.ie.5333::1 Online-B.1590 AFRL.1069 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1
rte.en.ie.5333::1 Online-B.1590 zlabs-nlp.179 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
rte.en.ie.5333::1 Online-B.1590 WMTBiomedBaseline.388 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5333::1 AFRL.1069 zlabs-nlp.179 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0
rte.en.ie.5333::1 WMTBiomedBaseline.388 zlabs-nlp.179 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 0
huffingtonpost.com.19368::1 Online-A.1574 PROMT_NMT.73 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1
huffingtonpost.com.19368::1 Online-A.1574 AFRL.1069 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0
huffingtonpost.com.19368::1 Online-A.1574 Huoshan_Translate.832 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1
huffingtonpost.com.19368::1 Online-A.1574 Tencent_Translation.1520 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19368::1 Online-A.1574 Tohoku-AIP-NTT.890 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19368::1 Online-A.1574 Online-B.1590 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19368::1 Online-A.1574 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19368::1 Online-A.1574 Online-Z.1631 0 0 1 1 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 1 1
huffingtonpost.com.19368::1 Online-A.1574 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19368::1 PROMT_NMT.73 Online-B.1590 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19368::1 PROMT_NMT.73 Tencent_Translation.1520 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19368::1 PROMT_NMT.73 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19368::1 PROMT_NMT.73 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19368::1 AFRL.1069 Tencent_Translation.1520 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19368::1 AFRL.1069 Tohoku-AIP-NTT.890 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1
huffingtonpost.com.19368::1 AFRL.1069 Online-B.1590 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1
huffingtonpost.com.19368::1 AFRL.1069 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19368::1 AFRL.1069 WMTBiomedBaseline.388 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19368::1 Online-Z.1631 Tencent_Translation.1520 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19368::1 Online-Z.1631 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1
huffingtonpost.com.19368::1 Online-Z.1631 Online-B.1590 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
huffingtonpost.com.19368::1 Online-Z.1631 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19368::1 Tohoku-AIP-NTT.890 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19368::1 Tohoku-AIP-NTT.890 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19368::1 Huoshan_Translate.832 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1
huffingtonpost.com.19368::1 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
euronews-en.185708::2 OPPO.1535 PROMT_NMT.73 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
euronews-en.185708::2 AFRL.1069 PROMT_NMT.73 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
euronews-en.185708::2 Online-G.1556 PROMT_NMT.73 1 1 1 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 1 0 1 1 1 0 0 0 0
euronews-en.185708::2 eTranslation.737 PROMT_NMT.73 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
euronews-en.185708::2 zlabs-nlp.179 PROMT_NMT.73 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14676::6 PROMT_NMT.73 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14676::6 Tencent_Translation.1520 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14676::6 Online-A.1574 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14676::6 OPPO.1535 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14676::6 Online-B.1590 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14676::6 UEDIN.1136 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::9 PROMT_NMT.73 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::9 PROMT_NMT.73 Tohoku-AIP-NTT.890 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0
independent.281332::9 Tencent_Translation.1520 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::9 Tencent_Translation.1520 Tohoku-AIP-NTT.890 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
independent.281332::9 OPPO.1535 Tohoku-AIP-NTT.890 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
independent.281332::9 OPPO.1535 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::9 Online-B.1590 Tohoku-AIP-NTT.890 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
independent.281332::9 Online-B.1590 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::9 AFRL.1069 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::9 Huoshan_Translate.832 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sky.com.20667::10 PROMT_NMT.73 AFRL.1069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0
sky.com.20667::10 PROMT_NMT.73 eTranslation.737 1 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1
sky.com.20667::10 PROMT_NMT.73 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0
sky.com.20667::10 Online-A.1574 eTranslation.737 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
sky.com.20667::10 Online-A.1574 AFRL.1069 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 1 0 1 0 1 1
sky.com.20667::10 Online-A.1574 zlabs-nlp.179 1 0 0 0 1 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 1
sky.com.20667::10 Online-A.1574 WMTBiomedBaseline.388 1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 1 0 1 1
sky.com.20667::10 Online-B.1590 eTranslation.737 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
sky.com.20667::10 Online-B.1590 AFRL.1069 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1
sky.com.20667::10 Online-B.1590 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 1 1
sky.com.20667::10 Huoshan_Translate.832 eTranslation.737 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1
sky.com.20667::10 Huoshan_Translate.832 AFRL.1069 0 0 0 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 1 1 1 1
sky.com.20667::10 Huoshan_Translate.832 WMTBiomedBaseline.388 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1
sky.com.20667::10 zlabs-nlp.179 AFRL.1069 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 0 0 0 0 1 1 1 0 1 1 0 0
guardian.260755::2 PROMT_NMT.73 AFRL.1069 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1
guardian.260755::2 PROMT_NMT.73 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260755::2 Online-A.1574 AFRL.1069 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
guardian.260755::2 Online-A.1574 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260755::2 Tencent_Translation.1520 AFRL.1069 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1
guardian.260755::2 Tencent_Translation.1520 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260755::2 Tohoku-AIP-NTT.890 AFRL.1069 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
