SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim parbleu paresim_DASH_1 prism sentBLEU
nunatsiaq-20191031::6 CUNI-Transfer.1009 SRPOL.383 0 1 1 1 0 1 1 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1 0
nunatsiaq-20191031::6 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 1 0 1 0
nunatsiaq-20191031::6 Groningen.1392 UQAM_TanLe.521 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 Groningen.1392 SRPOL.383 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 Groningen.1392 Helsinki.992 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 SRPOL.383 UQAM_TanLe.521 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20191031::6 SRPOL.383 Helsinki.992 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191031::6 OPPO.722 UQAM_TanLe.521 0 0 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191031::6 OPPO.722 SRPOL.383 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
nunatsiaq-20191031::6 OPPO.722 Helsinki.992 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
nunatsiaq-20191031::6 NICT_Kyoto.1219 UQAM_TanLe.521 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191031::6 NICT_Kyoto.1219 SRPOL.383 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191031::6 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191010-2::1 CUNI-Transfer.1009 NRC.715 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 0 0
nunatsiaq-20191010-2::1 Helsinki.992 NRC.715 0 0 1 1 1 1 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 1 0
nunatsiaq-20191010-2::1 UQAM_TanLe.521 NRC.715 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 1
nunatsiaq-20191010-2::1 UEDIN.1281 NRC.715 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 1 0 1
nunatsiaq-20191010-2::1 SRPOL.383 NRC.715 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191018::7 UEDIN.1281 UQAM_TanLe.521 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191018::25 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191018::25 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 1 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 0 1
nunatsiaq-20191018::25 CUNI-Transfer.1009 OPPO.722 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191018::25 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0
nunatsiaq-20191018::25 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191018::25 MultiLingual_Engine_Ubiqus.525 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1
nunatsiaq-20191018::25 UQAM_TanLe.521 OPPO.722 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191018::25 UEDIN.1281 Helsinki.992 0 1 0 0 0 1 1 1 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1
nunatsiaq-20191018::25 UEDIN.1281 OPPO.722 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 1 1 1
nunatsiaq-20191018::25 SRPOL.383 NRC.715 0 0 1 1 1 1 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 1 0
nunatsiaq-20191018::25 SRPOL.383 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191018::25 SRPOL.383 OPPO.722 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191018::25 NRC.715 OPPO.722 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191018::25 Groningen.1392 OPPO.722 0 1 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191018::25 Helsinki.992 OPPO.722 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 1 1 1 0 1 1 0 0
nunatsiaq-20191114::15 UQAM_TanLe.521 OPPO.722 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20191114::15 CUNI-Transfer.1009 UEDIN.1281 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191114::15 CUNI-Transfer.1009 OPPO.722 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191114::15 NRC.715 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191114::15 Facebook_AI.1465 OPPO.722 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191114::15 Helsinki.992 OPPO.722 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191114::15 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191127::11 NRC.715 UQAM_TanLe.521 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20191127::11 NRC.715 OPPO.722 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191127::11 Facebook_AI.1465 UQAM_TanLe.521 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20191127::11 Facebook_AI.1465 OPPO.722 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191127::11 CUNI-Transfer.1009 UQAM_TanLe.521 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1
nunatsiaq-20191127::11 CUNI-Transfer.1009 OPPO.722 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0
nunatsiaq-20191127::11 SRPOL.383 UQAM_TanLe.521 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20191127::11 SRPOL.383 OPPO.722 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191127::11 Helsinki.992 UQAM_TanLe.521 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191127::11 Helsinki.992 OPPO.722 0 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0
nunatsiaq-20191127::19 NRC.715 Facebook_AI.1465 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::19 NRC.715 Helsinki.992 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0
nunatsiaq-20191127::19 NRC.715 UQAM_TanLe.521 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 0
nunatsiaq-20191127::19 NRC.715 SRPOL.383 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 1 1 0 1 0 1
nunatsiaq-20191127::19 NRC.715 OPPO.722 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191127::19 CUNI-Transfer.1009 Facebook_AI.1465 0 1 0 1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0
nunatsiaq-20191127::19 CUNI-Transfer.1009 UQAM_TanLe.521 0 1 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0
nunatsiaq-20191127::19 CUNI-Transfer.1009 SRPOL.383 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0
nunatsiaq-20191127::19 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191127::19 CUNI-Transfer.1009 OPPO.722 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191127::19 UQAM_TanLe.521 SRPOL.383 0 0 1 1 0 1 1 1 1 0 0 1 1 1 0 1 0 0 1 0 1 0 1
nunatsiaq-20191127::19 UQAM_TanLe.521 OPPO.722 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191127::19 Facebook_AI.1465 SRPOL.383 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1
nunatsiaq-20191127::19 Facebook_AI.1465 OPPO.722 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191127::19 Helsinki.992 SRPOL.383 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 0 0 1 0 1
nunatsiaq-20191127::19 Helsinki.992 OPPO.722 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191127::34 NRC.715 UQAM_TanLe.521 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
nunatsiaq-20191127::34 NRC.715 SRPOL.383 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191127::34 Facebook_AI.1465 UQAM_TanLe.521 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191127::34 Facebook_AI.1465 SRPOL.383 0 0 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 0 0 1 1 1
nunatsiaq-20191127::34 CUNI-Transfer.1009 UQAM_TanLe.521 0 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1
nunatsiaq-20191127::34 CUNI-Transfer.1009 SRPOL.383 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1
nunatsiaq-20191127::34 Helsinki.992 UQAM_TanLe.521 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191127::34 Helsinki.992 SRPOL.383 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1
nunatsiaq-20191127::34 OPPO.722 UQAM_TanLe.521 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191127::34 OPPO.722 SRPOL.383 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191127::35 NRC.715 Helsinki.992 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20191127::35 NRC.715 OPPO.722 0 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::35 UQAM_TanLe.521 Helsinki.992 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1
nunatsiaq-20191127::35 UQAM_TanLe.521 OPPO.722 0 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::35 SRPOL.383 Helsinki.992 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 0 1
nunatsiaq-20191127::35 SRPOL.383 OPPO.722 0 1 1 1 1 1 0 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::35 Facebook_AI.1465 Helsinki.992 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191127::35 Facebook_AI.1465 OPPO.722 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191127::35 CUNI-Transfer.1009 Helsinki.992 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0
nunatsiaq-20191127::35 CUNI-Transfer.1009 OPPO.722 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191114-2::26 NRC.715 Groningen.1392 1 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 1
nunatsiaq-20191114-2::26 NRC.715 OPPO.722 1 1 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191114-2::26 UQAM_TanLe.521 OPPO.722 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 1 0 1 1 1 0 0 0
nunatsiaq-20191114-2::26 UEDIN.1281 OPPO.722 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191114-2::26 CUNI-Transfer.1009 Groningen.1392 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0
nunatsiaq-20191114-2::26 CUNI-Transfer.1009 OPPO.722 0 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191114-2::26 SRPOL.383 Groningen.1392 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::26 SRPOL.383 OPPO.722 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191114-2::26 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191114-2::34 NRC.715 Groningen.1392 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191114-2::34 NRC.715 OPPO.722 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191114-2::34 UQAM_TanLe.521 OPPO.722 1 1 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191114-2::34 CUNI-Transfer.1009 OPPO.722 1 1 1 1 1 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191114-2::34 MultiLingual_Engine_Ubiqus.525 OPPO.722 0 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191114-2::14 CUNI-Transfer.1009 SRPOL.383 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191114-2::14 CUNI-Transfer.1009 OPPO.722 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191114-2::14 Groningen.1392 OPPO.722 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191022::37 CUNI-Transfer.1009 NRC.715 0 0 1 1 0 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0
nunatsiaq-20191022::37 CUNI-Transfer.1009 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191022::37 CUNI-Transfer.1009 Groningen.1392 0 0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0
nunatsiaq-20191022::37 Groningen.1392 NRC.715 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1
nunatsiaq-20191022::37 NICT_Kyoto.1219 NRC.715 0 0 1 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1
nunatsiaq-20191022::37 NICT_Kyoto.1219 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191022::37 NICT_Kyoto.1219 Groningen.1392 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191022::37 UQAM_TanLe.521 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191022::37 SRPOL.383 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191022::37 SRPOL.383 NRC.715 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191022::37 SRPOL.383 Groningen.1392 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0
nunatsiaq-20191022::37 OPPO.722 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191022::37 OPPO.722 NRC.715 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1
nunatsiaq-20191022::37 OPPO.722 Groningen.1392 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 0 1 1 0
nunatsiaq-20191011::12 SRPOL.383 Groningen.1392 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0
nunatsiaq-20191011::12 SRPOL.383 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191011::12 Helsinki.992 Groningen.1392 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191011::12 Helsinki.992 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191011::12 NRC.715 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191011::12 CUNI-Transfer.1009 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191011::12 Groningen.1392 OPPO.722 0 1 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 1 1
nunatsiaq-20191011::12 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191011::12 NICT_Kyoto.1219 OPPO.722 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191011::21 NRC.715 MultiLingual_Engine_Ubiqus.525 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
nunatsiaq-20191011::21 NRC.715 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0
nunatsiaq-20191011::21 SRPOL.383 MultiLingual_Engine_Ubiqus.525 0 1 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1
nunatsiaq-20191011::21 SRPOL.383 NICT_Kyoto.1219 0 1 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 1
nunatsiaq-20191011::21 Helsinki.992 NICT_Kyoto.1219 0 1 1 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 0
nunatsiaq-20191011::26 Helsinki.992 SRPOL.383 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1
nunatsiaq-20191011::26 Helsinki.992 OPPO.722 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1
nunatsiaq-20191011::26 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20191011::26 NICT_Kyoto.1219 OPPO.722 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1
nunatsiaq-20191025::46 SRPOL.383 OPPO.722 0 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191025::46 NRC.715 OPPO.722 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0
nunatsiaq-20191025::46 Facebook_AI.1465 OPPO.722 1 0 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191025::46 Groningen.1392 OPPO.722 0 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0
nunatsiaq-20191025::46 Helsinki.992 OPPO.722 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0
nunatsiaq-20191025::46 NICT_Kyoto.1219 OPPO.722 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0
nunatsiaq-20191025-3::3 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Facebook_AI.1465 NRC.715 0 0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0 1 0 1 1 1
nunatsiaq-20191107::56 Facebook_AI.1465 UEDIN.1281 1 1 0 1 0 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1
nunatsiaq-20191107::56 Facebook_AI.1465 OPPO.722 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191107::56 Groningen.1392 NRC.715 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20191107::56 Groningen.1392 UEDIN.1281 1 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1
nunatsiaq-20191107::56 Groningen.1392 OPPO.722 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191107::56 Helsinki.992 NRC.715 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Helsinki.992 UEDIN.1281 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1
nunatsiaq-20191107::56 Helsinki.992 Facebook_AI.1465 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Helsinki.992 Groningen.1392 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 Helsinki.992 OPPO.722 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191107::56 NICT_Kyoto.1219 NRC.715 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 NICT_Kyoto.1219 UEDIN.1281 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 1
nunatsiaq-20191107::56 NICT_Kyoto.1219 OPPO.722 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191107::56 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::56 UQAM_TanLe.521 NRC.715 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191107::56 UQAM_TanLe.521 Facebook_AI.1465 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191107::56 UQAM_TanLe.521 UEDIN.1281 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191107::56 UQAM_TanLe.521 OPPO.722 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191107::56 NRC.715 UEDIN.1281 1 1 0 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1
nunatsiaq-20191107::56 NRC.715 OPPO.722 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191107::56 SRPOL.383 UEDIN.1281 0 0 1 1 1 1 1 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0
nunatsiaq-20191107::56 SRPOL.383 NRC.715 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
nunatsiaq-20191107::56 SRPOL.383 Facebook_AI.1465 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0
nunatsiaq-20191107::56 SRPOL.383 OPPO.722 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191107::60 NICT_Kyoto.1219 NRC.715 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
nunatsiaq-20191107::60 NICT_Kyoto.1219 UQAM_TanLe.521 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::60 NICT_Kyoto.1219 UEDIN.1281 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 0 1
nunatsiaq-20191107::60 NICT_Kyoto.1219 OPPO.722 1 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1
nunatsiaq-20191107::60 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::60 UQAM_TanLe.521 UEDIN.1281 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191107::60 SRPOL.383 UQAM_TanLe.521 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
