SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
scotsman.155284::8 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::8 CUNI-Transformer.978 Online-A.1576 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
scotsman.155284::8 CUNI-Transformer.978 SJTU-NICT.899 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0
scotsman.155284::8 CUNI-Transformer.978 Online-B.1593 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1
scotsman.155284::8 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::8 NICT_Kyoto.1233 Online-A.1576 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1
scotsman.155284::8 NICT_Kyoto.1233 SJTU-NICT.899 0 1 1 1 1 0 1 1 0 0 1 0 0 0 1 0 1 0 1 1 1 0 0 1 0
scotsman.155284::8 NICT_Kyoto.1233 OPPO.1076 1 1 0 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0
scotsman.155284::8 NICT_Kyoto.1233 Online-G.1559 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0
scotsman.155284::8 NICT_Kyoto.1233 eTranslation.926 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0
scotsman.155284::8 NICT_Kyoto.1233 Online-B.1593 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 0
scotsman.155284::8 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1
scotsman.155284::8 Online-Z.1634 SJTU-NICT.899 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
scotsman.155284::8 Online-Z.1634 zlabs-nlp.180 0 1 0 0 1 1 0 0 1 0 1 0 0 0 0 0 1 1 1 1 1 0 0 0 0
scotsman.155284::8 Online-Z.1634 Online-A.1576 0 0 0 1 1 1 1 0 1 0 1 0 1 0 0 0 1 1 1 1 0 0 0 0 0
scotsman.155284::8 Online-Z.1634 Online-B.1593 0 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0
scotsman.155284::8 SRPOL.1325 Online-A.1576 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
scotsman.155284::8 SRPOL.1325 SJTU-NICT.899 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1
scotsman.155284::8 SRPOL.1325 Online-B.1593 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
scotsman.155284::8 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::8 Online-A.1576 zlabs-nlp.180 0 1 0 0 1 1 0 1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 1 0
scotsman.155284::8 SJTU-NICT.899 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
scotsman.155284::8 OPPO.1076 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::8 Online-G.1559 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1
scotsman.155284::8 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1
scotsman.155284::8 Online-B.1593 zlabs-nlp.180 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33996::4 Tilde.1430 NICT_Kyoto.1233 1 1 0 0 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 1 0 1 1 1
cnbc.com.33996::4 Tilde.1430 Online-G.1559 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
cnbc.com.33996::4 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
cnbc.com.33996::4 Tilde.1425 Tilde.1430 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1
cnbc.com.33996::4 Tilde.1425 CUNI-Transformer.978 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1
cnbc.com.33996::4 Tilde.1425 NICT_Kyoto.1233 1 1 0 0 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 0 1 1 1
cnbc.com.33996::4 Tilde.1425 Online-A.1576 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33996::4 Tilde.1425 SJTU-NICT.899 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 1 1
cnbc.com.33996::4 Tilde.1425 OPPO.1076 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0
cnbc.com.33996::4 Tilde.1425 SRPOL.1325 0 0 0 0 0 1 1 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1
cnbc.com.33996::4 Tilde.1425 Online-G.1559 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 1 1 1 0 0 0 1
cnbc.com.33996::4 Tilde.1425 Online-B.1593 1 1 0 0 1 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1
cnbc.com.33996::4 Tilde.1425 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
cnbc.com.33996::4 Tilde.1425 eTranslation.926 1 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1
cnbc.com.33996::4 Tilde.1425 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1
cnbc.com.33996::4 CUNI-Transformer.978 NICT_Kyoto.1233 1 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1
cnbc.com.33996::4 CUNI-Transformer.978 Online-G.1559 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1
cnbc.com.33996::4 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996::4 Huoshan_Translate.1137 NICT_Kyoto.1233 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1
cnbc.com.33996::4 Huoshan_Translate.1137 Online-A.1576 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
cnbc.com.33996::4 Huoshan_Translate.1137 OPPO.1076 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0
cnbc.com.33996::4 Huoshan_Translate.1137 Online-G.1559 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1
cnbc.com.33996::4 Huoshan_Translate.1137 zlabs-nlp.180 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996::4 Online-A.1576 NICT_Kyoto.1233 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
cnbc.com.33996::4 SJTU-NICT.899 NICT_Kyoto.1233 0 0 0 0 1 0 1 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1
cnbc.com.33996::4 SJTU-NICT.899 Online-G.1559 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0
cnbc.com.33996::4 SJTU-NICT.899 zlabs-nlp.180 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnbc.com.33996::4 OPPO.1076 NICT_Kyoto.1233 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996::4 SRPOL.1325 NICT_Kyoto.1233 1 1 0 0 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 0 1 1 1
cnbc.com.33996::4 SRPOL.1325 Online-G.1559 1 0 1 1 1 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 1
cnbc.com.33996::4 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnbc.com.33996::4 Online-B.1593 Online-G.1559 0 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 1
cnbc.com.33996::4 Online-B.1593 NICT_Kyoto.1233 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1
cnbc.com.33996::4 Online-B.1593 zlabs-nlp.180 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996::4 eTranslation.926 NICT_Kyoto.1233 0 0 0 0 1 1 1 1 1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1
cnbc.com.33996::4 eTranslation.926 Online-G.1559 1 0 1 1 1 1 1 1 0 0 1 0 0 1 0 0 1 0 1 1 1 0 0 1 1
cnbc.com.33996::4 eTranslation.926 zlabs-nlp.180 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnbc.com.33996::4 Online-Z.1634 zlabs-nlp.180 0 0 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnbc.com.33996::4 Online-Z.1634 NICT_Kyoto.1233 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1
cnbc.com.33996::4 Online-Z.1634 Online-G.1559 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
thesun.co.uk.27296::19 Tilde.1430 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Tilde.1430 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 CUNI-Transformer.978 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 NICT_Kyoto.1233 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 Tilde.1425 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Tilde.1425 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 Huoshan_Translate.1137 eTranslation.926 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Huoshan_Translate.1137 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 Online-A.1576 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Online-A.1576 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 SJTU-NICT.899 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 SJTU-NICT.899 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 OPPO.1076 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 OPPO.1076 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 SRPOL.1325 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 Online-G.1559 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Online-G.1559 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 Online-B.1593 eTranslation.926 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Online-B.1593 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
thesun.co.uk.27296::19 Online-Z.1634 eTranslation.926 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
thesun.co.uk.27296::19 Online-Z.1634 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
abcnews.364002::5 NICT_Kyoto.1233 SJTU-NICT.899 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
abcnews.364002::5 NICT_Kyoto.1233 Online-B.1593 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
abcnews.364002::5 NICT_Kyoto.1233 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abcnews.364002::5 NICT_Kyoto.1233 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
abcnews.364002::5 Online-G.1559 SJTU-NICT.899 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1
abcnews.364002::5 Online-G.1559 Online-B.1593 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1
abcnews.364002::5 Online-G.1559 zlabs-nlp.180 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1
abcnews.364002::5 Online-G.1559 Online-Z.1634 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 1
abcnews.364002::5 SRPOL.1325 SJTU-NICT.899 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1
abcnews.364002::5 SRPOL.1325 Online-B.1593 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1
abcnews.364002::5 SRPOL.1325 Online-Z.1634 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 1 1
abcnews.364002::5 SRPOL.1325 zlabs-nlp.180 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1
abcnews.364002::5 CUNI-Transformer.978 Online-B.1593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
abcnews.364002::5 CUNI-Transformer.978 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::2 Tilde.1430 Online-G.1559 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1
guardian.260694::2 Tilde.1430 Online-Z.1634 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1
guardian.260694::2 Tilde.1430 zlabs-nlp.180 0 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1
guardian.260694::2 Tilde.1425 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::2 SJTU-NICT.899 Online-Z.1634 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1
guardian.260694::2 SJTU-NICT.899 zlabs-nlp.180 0 0 0 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1
guardian.260694::2 SRPOL.1325 Online-G.1559 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 0 1 1
guardian.260694::2 SRPOL.1325 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::2 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::2 Huoshan_Translate.1137 Online-G.1559 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
guardian.260694::2 Huoshan_Translate.1137 zlabs-nlp.180 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0
guardian.260694::2 Huoshan_Translate.1137 Online-Z.1634 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::2 Online-A.1576 Online-Z.1634 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::2 Online-G.1559 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::28 Huoshan_Translate.1137 Tilde.1425 0 0 0 1 0 1 0 1 1 1 0 0 1 1 1 1 0 0 1 0 1 1 1 0 1
guardian.260694::28 Huoshan_Translate.1137 Online-G.1559 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1
guardian.260694::28 Huoshan_Translate.1137 zlabs-nlp.180 1 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 0 0 1 1 1 1
guardian.260694::28 Huoshan_Translate.1137 Online-Z.1634 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
guardian.260694::28 SRPOL.1325 Tilde.1425 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
guardian.260694::28 SRPOL.1325 Online-G.1559 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0 0 0
guardian.260694::28 SRPOL.1325 zlabs-nlp.180 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 1
en.ndtv.com.12997::8 Tilde.1430 OPPO.1076 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0
en.ndtv.com.12997::8 Tilde.1430 Online-G.1559 0 0 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 0 1 1 1 0
en.ndtv.com.12997::8 Tilde.1430 Online-B.1593 0 0 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1
en.ndtv.com.12997::8 Tilde.1430 zlabs-nlp.180 0 0 0 0 0 0 1 1 0 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 0
en.ndtv.com.12997::8 Online-A.1576 OPPO.1076 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.12997::8 Online-A.1576 Online-G.1559 0 1 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0
en.ndtv.com.12997::8 CUNI-Transformer.978 OPPO.1076 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0
en.ndtv.com.12997::8 CUNI-Transformer.978 Online-G.1559 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0
en.ndtv.com.12997::8 CUNI-Transformer.978 Online-B.1593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997::8 CUNI-Transformer.978 zlabs-nlp.180 0 0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997::8 NICT_Kyoto.1233 OPPO.1076 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 1 1
en.ndtv.com.12997::8 NICT_Kyoto.1233 Online-G.1559 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0 1 1 1 1
en.ndtv.com.12997::8 NICT_Kyoto.1233 Online-B.1593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
en.ndtv.com.12997::8 NICT_Kyoto.1233 zlabs-nlp.180 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1
en.ndtv.com.12997::8 Huoshan_Translate.1137 OPPO.1076 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 1 1 1
en.ndtv.com.12997::8 Huoshan_Translate.1137 Online-G.1559 0 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 1 0 0 1 1 1
en.ndtv.com.12997::8 Huoshan_Translate.1137 Online-B.1593 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::8 Huoshan_Translate.1137 zlabs-nlp.180 0 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997::8 SRPOL.1325 OPPO.1076 1 1 0 1 0 0 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 1 0 0 1
en.ndtv.com.12997::8 SRPOL.1325 Online-G.1559 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997::8 SRPOL.1325 Online-B.1593 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::8 SRPOL.1325 zlabs-nlp.180 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997::8 eTranslation.926 OPPO.1076 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::8 eTranslation.926 Online-G.1559 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.12997::8 Online-B.1593 OPPO.1076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.12997::18 Tilde.1430 Online-B.1593 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1
en.ndtv.com.12997::18 Tilde.1430 zlabs-nlp.180 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::18 CUNI-Transformer.978 NICT_Kyoto.1233 1 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 1 1 0 1 1 1
en.ndtv.com.12997::18 CUNI-Transformer.978 OPPO.1076 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
en.ndtv.com.12997::18 CUNI-Transformer.978 eTranslation.926 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 0
en.ndtv.com.12997::18 CUNI-Transformer.978 Online-B.1593 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0
en.ndtv.com.12997::18 CUNI-Transformer.978 zlabs-nlp.180 0 0 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 1 1 1 1
en.ndtv.com.12997::18 Online-G.1559 NICT_Kyoto.1233 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1
en.ndtv.com.12997::18 Online-G.1559 OPPO.1076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
en.ndtv.com.12997::18 Online-G.1559 Online-B.1593 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0
en.ndtv.com.12997::18 Online-G.1559 zlabs-nlp.180 0 0 0 0 1 1 1 1 0 1 0 0 0 1 1 1 0 1 0 1 1 1 1 1 1
en.ndtv.com.12997::18 NICT_Kyoto.1233 zlabs-nlp.180 0 0 0 0 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 0 1 1 1 1
en.ndtv.com.12997::18 Huoshan_Translate.1137 zlabs-nlp.180 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 1 1
en.ndtv.com.12997::18 Online-A.1576 zlabs-nlp.180 0 0 0 0 1 0 1 1 0 1 0 0 0 0 1 1 0 1 0 0 0 1 1 1 1
en.ndtv.com.12997::18 OPPO.1076 zlabs-nlp.180 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1
en.ndtv.com.12997::18 SRPOL.1325 zlabs-nlp.180 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1
en.ndtv.com.12997::18 eTranslation.926 zlabs-nlp.180 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 1
en.ndtv.com.12997::18 Online-B.1593 zlabs-nlp.180 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
