SID BETTER WORSE BERT_DASH_base_DASH_L2 BERT_DASH_large_DASH_L2 BLEURT BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
neues-deutschland.2878055 Online-A.1571 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
neues-deutschland.2878055 Online-B.1587 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
neues-deutschland.2878055 Online-B.1587 UEDIN.1066 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0
neues-deutschland.2878055 Online-G.1553 Online-Z.1629 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
neues-deutschland.2878055 Online-G.1553 UEDIN.1066 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1
neues-deutschland.2878055 PROMT_NMT.77 Online-Z.1629 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0
neues-deutschland.2878055 PROMT_NMT.77 UEDIN.1066 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
neues-deutschland.2878055 Tohoku-AIP-NTT.1442 Online-Z.1629 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
neues-deutschland.2878055 Tohoku-AIP-NTT.1442 UEDIN.1066 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0 1 1
nnn.de.58534 Huoshan_Translate.789 Online-A.1571 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1
nnn.de.58534 Huoshan_Translate.789 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nnn.de.58534 Huoshan_Translate.789 Tohoku-AIP-NTT.1442 0 1 0 1 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0
nnn.de.58534 OPPO.1360 Online-A.1571 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1
nnn.de.58534 OPPO.1360 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
nnn.de.58534 UEDIN.1066 Online-A.1571 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1 0 1
nnn.de.58534 UEDIN.1066 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nnn.de.58738 Online-G.1553 UEDIN.1066 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nnn.de.58808 OPPO.1360 Online-A.1571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1
nnn.de.58808 PROMT_NMT.77 Online-A.1571 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
nzz.ch.56950 Tohoku-AIP-NTT.1442 PROMT_NMT.77 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nzz.ch.56950 Tohoku-AIP-NTT.1442 UEDIN.1066 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1
nzz.ch.56950 Online-Z.1629 UEDIN.1066 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nzz.ch.56954 OPPO.1360 Huoshan_Translate.789 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 0
nzz.ch.56954 OPPO.1360 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
nzz.ch.56954 Online-Z.1629 Huoshan_Translate.789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nzz.ch.56954 Online-Z.1629 Online-A.1571 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nzz.ch.56954 Online-Z.1629 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nzz.ch.56954 Online-B.1587 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nzz.ch.56954 UEDIN.1066 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
oberpfalznetz.de.53734 Huoshan_Translate.789 Online-A.1571 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1
oberpfalznetz.de.53734 OPPO.1360 Online-A.1571 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 0 1 0 0 1 0 0 1 0 1 1 1 1
oberpfalznetz.de.53734 OPPO.1360 Tohoku-AIP-NTT.1442 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0
oberpfalznetz.de.53734 Online-G.1553 Online-A.1571 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1
oberpfalznetz.de.53734 Online-G.1553 Tohoku-AIP-NTT.1442 1 1 1 1 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1
oberpfalznetz.de.53734 Online-Z.1629 Online-A.1571 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 1 1 1
oberpfalznetz.de.53734 Online-Z.1629 Tohoku-AIP-NTT.1442 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0
oberpfalznetz.de.53734 PROMT_NMT.77 Online-A.1571 0 1 0 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 1 0 0 1 1 1 1
oberpfalznetz.de.53734 PROMT_NMT.77 Tohoku-AIP-NTT.1442 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 0 1 1 0 1 0 0 0 1 1 0 1 0
oberpfalznetz.de.53734 UEDIN.1066 Online-A.1571 0 1 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1
oberpfalznetz.de.53734 UEDIN.1066 Tohoku-AIP-NTT.1442 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0
oe24.at.221275 PROMT_NMT.77 Online-G.1553 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
oe24.at.221275 PROMT_NMT.77 Online-Z.1629 0 0 0 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0
oe24.at.221275 Tohoku-AIP-NTT.1442 Online-A.1571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
oe24.at.221275 Tohoku-AIP-NTT.1442 Online-G.1553 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
oe24.at.221275 Tohoku-AIP-NTT.1442 Online-Z.1629 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
paz-online.de.75875 OPPO.1360 Online-B.1587 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
paz-online.de.75875 OPPO.1360 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
paz-online.de.75875 Huoshan_Translate.789 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
paz-online.de.75875 Online-G.1553 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
paz-online.de.75891 OPPO.1360 Huoshan_Translate.789 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 1 0 1 1
paz-online.de.75891 OPPO.1360 Online-G.1553 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1
paz-online.de.75891 OPPO.1360 Online-Z.1629 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
paz-online.de.75891 OPPO.1360 PROMT_NMT.77 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1
paz-online.de.75891 OPPO.1360 UEDIN.1066 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0
paz-online.de.75891 Online-A.1571 Huoshan_Translate.789 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0
paz-online.de.75891 Online-A.1571 UEDIN.1066 1 1 0 1 0 0 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0
paz-online.de.75891 Online-B.1587 Huoshan_Translate.789 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
paz-online.de.75891 Online-B.1587 PROMT_NMT.77 1 0 0 0 1 0 1 1 0 0 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 0 0 1
paz-online.de.75891 Online-B.1587 UEDIN.1066 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0
paz-online.de.75891 Online-G.1553 Huoshan_Translate.789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
paz-online.de.75891 Tohoku-AIP-NTT.1442 Huoshan_Translate.789 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 1
pnp.de.342693 Online-A.1571 Huoshan_Translate.789 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1
pnp.de.342693 Online-G.1553 Huoshan_Translate.789 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0
pnp.de.342693 PROMT_NMT.77 Huoshan_Translate.789 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 0 0
pnp.de.342693 Tohoku-AIP-NTT.1442 Huoshan_Translate.789 0 0 0 0 0 0 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 0 1
pnp.de.342693 UEDIN.1066 Huoshan_Translate.789 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1
pnp.de.342693 UEDIN.1066 Online-B.1587 1 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 0 0 1
presseportal.de.12225 Online-G.1553 OPPO.1360 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1
presseportal.de.12225 Online-G.1553 Tohoku-AIP-NTT.1442 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0
presseportal.de.12225 Online-G.1553 UEDIN.1066 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0
presseportal.de.12225 Online-B.1587 Tohoku-AIP-NTT.1442 1 1 1 1 1 0 0 1 1 1 0 1 1 1 0 0 1 1 1 0 0 0 0 1 0 1 1 0
presseportal.de.12225 Online-B.1587 UEDIN.1066 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0
presseportal.de.12225 Huoshan_Translate.789 UEDIN.1066 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 0
presseportal.de.12225 Online-A.1571 UEDIN.1066 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0
presseportal.de.12225 Online-Z.1629 UEDIN.1066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rhein-zeitung.de.206335 OPPO.1360 Huoshan_Translate.789 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
rhein-zeitung.de.206335 OPPO.1360 Online-A.1571 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rhein-zeitung.de.206335 OPPO.1360 PROMT_NMT.77 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1
rhein-zeitung.de.206335 Online-A.1571 Huoshan_Translate.789 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 0 1 0
rhein-zeitung.de.206335 Online-B.1587 Huoshan_Translate.789 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
rhein-zeitung.de.206335 Online-G.1553 Huoshan_Translate.789 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
rhein-zeitung.de.206335 Online-Z.1629 Huoshan_Translate.789 0 1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
rhein-zeitung.de.206335 PROMT_NMT.77 Huoshan_Translate.789 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0
rhein-zeitung.de.206335 Tohoku-AIP-NTT.1442 Huoshan_Translate.789 1 1 1 1 1 1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1 0 1 0 0
rhein-zeitung.de.206335 UEDIN.1066 Huoshan_Translate.789 0 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0
rhein-zeitung.de.206335 UEDIN.1066 Online-A.1571 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 0 1
rhein-zeitung.de.206335 UEDIN.1066 PROMT_NMT.77 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1
rhein-zeitung.de.206337 Online-G.1553 Huoshan_Translate.789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
rhein-zeitung.de.206337 Online-G.1553 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0
rhein-zeitung.de.206337 Online-G.1553 UEDIN.1066 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
rhein-zeitung.de.206337 PROMT_NMT.77 Huoshan_Translate.789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
rhein-zeitung.de.206337 PROMT_NMT.77 Online-A.1571 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
rhein-zeitung.de.206337 PROMT_NMT.77 Online-Z.1629 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
rhein-zeitung.de.206337 PROMT_NMT.77 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
rhein-zeitung.de.206337 PROMT_NMT.77 UEDIN.1066 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
rhein-zeitung.de.206337 Huoshan_Translate.789 Tohoku-AIP-NTT.1442 0 0 0 0 0 1 0 1 0 1 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 1 0 0
rhein-zeitung.de.206337 OPPO.1360 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 0 1
rhein-zeitung.de.206337 OPPO.1360 UEDIN.1066 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
rhein-zeitung.de.206337 Online-A.1571 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 1 0 0
rhein-zeitung.de.206337 Online-Z.1629 Tohoku-AIP-NTT.1442 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
rhein-zeitung.de.206337 Online-Z.1629 UEDIN.1066 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
salzburg.com.254672 Tohoku-AIP-NTT.1442 OPPO.1360 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1 1 1
salzburg.com.254787 Online-G.1553 OPPO.1360 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
salzburg.com.254787 Online-G.1553 UEDIN.1066 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0
salzburg.com.254787 Online-A.1571 UEDIN.1066 0 0 0 0 1 0 0 1 0 1 0 0 1 1 1 1 0 1 0 0 1 0 0 0 1 1 0 0
salzburg.com.254787 Online-B.1587 UEDIN.1066 1 0 0 0 0 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 1 1 0 0
salzburg.com.254787 Online-Z.1629 UEDIN.1066 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
salzburg.com.254787 Tohoku-AIP-NTT.1442 UEDIN.1066 0 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 0
segeberger-zeitung.de.110726 Online-A.1571 OPPO.1360 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
segeberger-zeitung.de.110726 Online-A.1571 Online-G.1553 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1
segeberger-zeitung.de.110726 Online-A.1571 Online-Z.1629 0 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0
segeberger-zeitung.de.110726 Online-A.1571 PROMT_NMT.77 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0
segeberger-zeitung.de.110726 Online-A.1571 Tohoku-AIP-NTT.1442 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
segeberger-zeitung.de.110726 OPPO.1360 Online-G.1553 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
segeberger-zeitung.de.110726 Online-B.1587 Online-G.1553 1 0 1 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0
segeberger-zeitung.de.110726 Online-B.1587 Online-Z.1629 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0
segeberger-zeitung.de.110726 PROMT_NMT.77 Online-G.1553 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1
segeberger-zeitung.de.110726 Tohoku-AIP-NTT.1442 Online-G.1553 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 1 1
segeberger-zeitung.de.110726 UEDIN.1066 OPPO.1360 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
segeberger-zeitung.de.110726 UEDIN.1066 Online-G.1553 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1
segeberger-zeitung.de.110726 UEDIN.1066 Online-Z.1629 0 0 1 0 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1
segeberger-zeitung.de.110726 UEDIN.1066 PROMT_NMT.77 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1
segeberger-zeitung.de.110726 UEDIN.1066 Tohoku-AIP-NTT.1442 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
shz.de.83484 Huoshan_Translate.789 OPPO.1360 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1
shz.de.83484 Huoshan_Translate.789 Online-A.1571 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
shz.de.83484 PROMT_NMT.77 OPPO.1360 1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 0 0 1 1 1 1 0 1 0
shz.de.83946 OPPO.1360 Online-Z.1629 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 1 0 1 1 0 0 0
shz.de.83946 OPPO.1360 UEDIN.1066 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
shz.de.83946 Tohoku-AIP-NTT.1442 Online-G.1553 0 0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 1
shz.de.83946 Tohoku-AIP-NTT.1442 Online-Z.1629 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
shz.de.83946 Tohoku-AIP-NTT.1442 UEDIN.1066 1 0 0 0 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0 1 1 0 1
sn-online.de.88510 Online-A.1571 Huoshan_Translate.789 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
sn-online.de.88510 Online-A.1571 OPPO.1360 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
sn-online.de.88510 Online-A.1571 Online-B.1587 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 0 0 1
sn-online.de.88510 Online-A.1571 PROMT_NMT.77 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 1 0 1 1 0 1 0 1 0
sn-online.de.88510 Online-A.1571 UEDIN.1066 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 0
sn-online.de.88510 Online-Z.1629 Huoshan_Translate.789 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
sn-online.de.88510 Online-Z.1629 PROMT_NMT.77 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
sn-online.de.88510 Online-Z.1629 UEDIN.1066 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
soester-anzeiger.de.123983 Tohoku-AIP-NTT.1442 Online-G.1553 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1
soester-anzeiger.de.123983 Tohoku-AIP-NTT.1442 Online-Z.1629 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
solinger-tageblatt.de.28190 Online-A.1571 Online-G.1553 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0
spiegel.103151 Huoshan_Translate.789 Online-A.1571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
spiegel.103151 OPPO.1360 Online-A.1571 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
spiegel.103218 OPPO.1360 Online-A.1571 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
spiegel.103218 Online-B.1587 Huoshan_Translate.789 0 0 1 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 0 1 1 0 1 0 0 1 0 0
spiegel.103218 Online-B.1587 Online-A.1571 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
spiegel.103218 PROMT_NMT.77 Online-A.1571 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
stuttgarter-zeitung.de.36999 OPPO.1360 Online-A.1571 0 1 0 1 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1
stuttgarter-zeitung.de.36999 OPPO.1360 Online-B.1587 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1
stuttgarter-zeitung.de.36999 Online-G.1553 Online-B.1587 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1
stuttgarter-zeitung.de.36999 Online-Z.1629 Online-B.1587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
stuttgarter-zeitung.de.36999 PROMT_NMT.77 Online-A.1571 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
stuttgarter-zeitung.de.36999 PROMT_NMT.77 Online-B.1587 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
stuttgarter-zeitung.de.36999 UEDIN.1066 Online-A.1571 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
stuttgarter-zeitung.de.36999 UEDIN.1066 Online-B.1587 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 1 0 1 1 0 0 1 1 0 1
