SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu paresim_DASH_1 prism sentBLEU
seattle_times.7024 OPPO.1510 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024 OPPO.1510 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024 Online-A.1578 DCU.1020 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1
seattle_times.7024 Online-A.1578 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024 Online-A.1578 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024 zlabs-nlp.1181 DCU.1020 1 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1
seattle_times.7024 zlabs-nlp.1181 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
seattle_times.7024 zlabs-nlp.1181 TALP_UPC.1049 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452 Facebook_AI.1393 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
seattle_times.7452 Facebook_AI.1393 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452 Microsoft_STC_India.282 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7452 TALP_UPC.1049 Online-G.1561 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
standard.co.uk.14514 Online-Z.1637 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
standard.co.uk.14514 zlabs-nlp.1181 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 Facebook_AI.1393 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 OPPO.1510 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 Online-Z.1637 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 Online-Z.1637 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 Online-Z.1637 zlabs-nlp.1181 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
standard.co.uk.14548 TALP_UPC.1049 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14548 UEDIN.488 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 GTCOM.1389 DCU.1020 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1
stv.tv.21627 GTCOM.1389 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 Huoshan_Translate.839 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 Huoshan_Translate.839 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 OPPO.1510 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 Groningen.1261 Online-G.1561 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
stv.tv.21627 UEDIN.488 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21627 UEDIN.488 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
stv.tv.21635 DCU.1020 TALP_UPC.1049 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
stv.tv.21635 OPPO.1510 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
stv.tv.21635 SJTU-NICT.386 TALP_UPC.1049 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
stv.tv.21635 UEDIN.488 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
thesun.co.uk.27296 OPPO.1510 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
thesun.co.uk.27296 OPPO.1510 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
thesun.co.uk.27296 Online-A.1578 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
thesun.co.uk.27296 Online-A.1578 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
thesun.co.uk.27296 Online-B.1596 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
thesun.co.uk.27296 Online-B.1596 GTCOM.1389 0 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1
thesun.co.uk.27296 Online-B.1596 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
thesun.co.uk.27296 Online-B.1596 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
abcnews.363893 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abcnews.363893 GTCOM.1389 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abcnews.363893 Groningen.1261 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abcnews.363893 Microsoft_STC_India.282 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abcnews.363893 Online-A.1578 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
abcnews.363893 UEDIN.488 OPPO.1510 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0
abcnews.363893 UEDIN.488 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
abcnews.363893 UEDIN.488 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 Online-B.1596 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
allafrica.15323 Online-B.1596 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 Online-Z.1637 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323 zlabs-nlp.1181 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
allafrica.15323 zlabs-nlp.1181 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 Online-Z.1637 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 Online-Z.1637 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cbsnews.302129 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 Groningen.1261 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302129 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
cnn.385761 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
cnn.385761 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
cnn.385761 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
cnn.385761 OPPO.1510 Online-B.1596 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0
cnn.385761 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761 OPPO.1510 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0
cnn.385761 Online-A.1578 Online-B.1596 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761 Online-Z.1637 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761 SJTU-NICT.386 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761 UEDIN.488 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
cnn.385761 zlabs-nlp.1181 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
dailymail.co.uk.365144 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 Microsoft_STC_India.282 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
dailymail.co.uk.365144 UEDIN.488 Groningen.1261 1 1 0 1 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 0
dailymail.co.uk.365144 UEDIN.488 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 Facebook_AI.1393 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 0
foxnews.100074 Groningen.1261 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 Huoshan_Translate.839 Online-G.1561 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 Microsoft_STC_India.282 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 Microsoft_STC_India.282 UEDIN.488 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
foxnews.100074 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 Online-B.1596 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
foxnews.100074 zlabs-nlp.1181 Online-G.1561 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311 OPPO.1510 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311 Online-A.1578 Microsoft_STC_India.282 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
huffingtonpost.com.19311 Online-A.1578 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311 Groningen.1261 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19311 Online-B.1596 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Online-A.1578 GTCOM.1389 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 1
news.com.au.759149 Online-A.1578 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Online-A.1578 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Facebook_AI.1393 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Groningen.1261 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Groningen.1261 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Microsoft_STC_India.282 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Microsoft_STC_India.282 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Online-Z.1637 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 Online-Z.1637 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 TALP_UPC.1049 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 TALP_UPC.1049 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 zlabs-nlp.1181 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
news.com.au.759149 zlabs-nlp.1181 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276539 Facebook_AI.1393 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
reuters.276539 Huoshan_Translate.839 TALP_UPC.1049 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1
reuters.276539 Microsoft_STC_India.282 TALP_UPC.1049 0 1 0 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 1
reuters.276539 Online-A.1578 TALP_UPC.1049 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1
reuters.276539 Online-Z.1637 TALP_UPC.1049 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1
reuters.276539 UEDIN.488 TALP_UPC.1049 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1
reuters.276539 zlabs-nlp.1181 TALP_UPC.1049 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1
reuters.276654 Facebook_AI.1393 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654 Facebook_AI.1393 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654 Groningen.1261 SJTU-NICT.386 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276654 zlabs-nlp.1181 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291 Facebook_AI.1393 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
rte.en.ie.5291 Facebook_AI.1393 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291 Online-B.1596 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
rte.en.ie.5291 UEDIN.488 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
thelocal.77710 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
thelocal.77710 OPPO.1510 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
thelocal.77710 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
thelocal.77710 Huoshan_Translate.839 UEDIN.488 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1
thelocal.77710 Online-A.1578 UEDIN.488 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
thelocal.77710 Online-B.1596 UEDIN.488 1 1 1 1 1 1 0 1 1 0 0 1 1 0 1 1 0 0 1 1 0 1 1 1
en.ndtv.com.13155 GTCOM.1389 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 GTCOM.1389 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Huoshan_Translate.839 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Huoshan_Translate.839 Microsoft_STC_India.282 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
en.ndtv.com.13155 Huoshan_Translate.839 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 OPPO.1510 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
en.ndtv.com.13155 Online-Z.1637 Groningen.1261 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 1 1 1 0 1 0 1
en.ndtv.com.13155 zlabs-nlp.1181 Groningen.1261 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
en.ndtv.com.13155 zlabs-nlp.1181 Microsoft_STC_India.282 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0
rte.en.ie.5307 Online-B.1596 Groningen.1261 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
rte.en.ie.5307 Online-B.1596 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 GTCOM.1389 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 GTCOM.1389 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-A.1578 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-A.1578 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 Online-Z.1637 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 UEDIN.488 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 UEDIN.488 TALP_UPC.1049 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7019 zlabs-nlp.1181 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 GTCOM.1389 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 GTCOM.1389 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Groningen.1261 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Groningen.1261 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Huoshan_Translate.839 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Huoshan_Translate.839 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Microsoft_STC_India.282 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Microsoft_STC_India.282 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 OPPO.1510 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Online-A.1578 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 Online-A.1578 SJTU-NICT.386 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 UEDIN.488 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 UEDIN.488 SJTU-NICT.386 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
voa-zimbabwe.640 zlabs-nlp.1181 Online-G.1561 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
voa-zimbabwe.640 zlabs-nlp.1181 SJTU-NICT.386 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 Groningen.1261 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
en.ndtv.com.13158 Huoshan_Translate.839 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 OPPO.1510 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 Online-A.1578 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 Online-Z.1637 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 TALP_UPC.1049 Online-G.1561 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13158 UEDIN.488 Online-G.1561 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
